ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-08538426-n,0.0019360238524726014,0.0020443105908682924,"područje,oblast",Zona grada ili varoši omeđena iz administrativnih razloga.,n
ENG30-13163250-n,0.0016333880562333647,0.0018280419249085966,grana,Ogranak korena ili sekundarni koren koji izniče iz glavnog korena biljke.,n
ENG30-08216900-n,0.001820388882462609,0.0021027360847636345,sekcija,Deo orkestra koji sadrži sve instrumente iste klase.,n
ENG30-02731398-n,0.0017623891441465034,0.0018897493688703193,apsida,"Kupolasti ili zasvođeni ogranak ili ispust na građevini, pogotovo istočni kraj crkve: obično sadrži oltar.",n
ENG30-03581634-n,0.012701075673833273,0.06097030282093563,"opijat,intoksikant",Droga koja može da proizvede stanje opijenosti.,n
ENG30-04166553-n,0.41066477001583657,0.0032668888655909,"depresiv,depresant,sedativ",Lek koji smanjuje nadražljivost i smiruje osobu.,n
ENG30-04219424-n,0.0016037265629815778,0.0018560926289605817,svila,Tkanina koja se pravi od finih vlakana koje proizvode larve nekih insekata.,n
ENG30-03779128-n,0.001626428194237306,0.0018504969551091932,moher,Tkanina koja se pravi od pređe dobijene od svilenkaste vune angorske koze.,n
ENG30-01242962-n,0.003214126715315402,0.003812527546537936,štrajk glađu,Uzdržavanje zatvorenika od hrane kao vid protesta.,n
ENG30-03682487-n,0.002235365732671468,0.0021745987973229575,"brava,reza",Zatvarač prikačen na vrata ili ladicu koji ih drži čvrsto zatvorene.,n
ENG30-00006150-n,0.0033992546301728765,0.0026601123314744513,roditelj,Otac ili majka; neko ko začne ili rodi ili hrani i podiže dete; rođak koji igra ulogu staratelja.,n
ENG30-09992837-n,0.0017408039020878618,0.0020601208853108233,"ćerka,kćerka,kći,devojka",direktni ženski potomak.,n
ENG30-13863602-n,0.0018823307439665982,0.0021087389871459195,podfigura,Figura koja je deo neke druge figure.,n
ENG30-05566097-n,0.001860983990431997,0.0019133615720283714,"člankoviti organ,člankasti organ",Prst na ruci ili nozi kod ljudskih bića ili odgovarajući deo kod drugih kičmenjaka.,n
ENG30-08572335-n,0.0017085373051290986,0.0018961280233984468,fokus,Nepomični reper na konkavnoj strani kupastog preseka.,n
ENG30-03667380-n,0.0019964946093011804,0.001985303837244601,rasvetno telo,Telo koje daje veštačko svetlo.,n
ENG30-03074855-n,0.0018397056252057453,0.0019311689526135822,češalj,Pljosnati predmet sa uskim zašiljenim zubima na jednoj strani; razmrsuje ili sređuje kosu.,n
ENG30-04045397-n,0.0017371982569427402,0.0018933028216094883,splav,Ravno ploveće sredstvo (obično napravljeno od trupaca ili dasaka) koje se može koristiti za transport ili kao platforma za plivače.,n
ENG30-03640589-n,0.0018722141799214498,0.003003316622662844,"staza,prolaz",uski put ili cesta,n
ENG30-09923673-n,0.0018620383075100833,0.0021062534383160525,građanin,izvorni ili naturalizovani član države ili druge političke zajednice,n
ENG30-14024882-n,0.015081168556379865,0.003321008229422162,"san,počinak",prirodno i periodićno stanje odmora tokom koga se gubi svest o svetu,n
ENG30-09349797-n,0.002569720475602999,0.0019287917303332236,mehanizam,prirodni predmet koji liči na mašinu po strukturi i funkciji,n
ENG30-03003730-n,0.002032968016151493,0.002717274041656559,komora,prirodni ili veštački zatvoren prostor,n
ENG30-09448361-n,0.001629913558776508,0.001942033281142841,vodotok,prirodna količina tekuće vode koja teče po zemlji ili pod njom,n
ENG30-05470189-n,0.0017138373214224956,0.001969854171893992,"izdanak,izraštaj",prirodna izraslina iz dela organizma bilo životinjskog ili biljnog,n
ENG30-09624559-n,0.0017271583364166787,0.0020055716321625283,"posrednik,medijator",pregovarač koji služi kao veza između parničnih strana,n
ENG30-03822171-n,0.0016881714768066658,0.0021173994249954475,novina,novine kao fizički predmet,n
ENG30-08466412-n,0.004061487948643361,0.03087679806922594,dadaizam,nihilistički umetnički pokret (posebno u slikarstvu) koji je dostigao vrhunac u prvoj polovini 20-og veka; zasnovan na iracionalnosti i poricanju prihvaćenih zakona lepote,n
ENG30-11418750-n,0.0016225424416687062,0.0018820759661819508,"organski fenomen,organska pojava",prirodna pojava koja uključuje zhive biljke i bića,n
ENG30-13594585-n,0.006418846023695579,0.0020640859729219585,"skor,rezultat",broj koji izražava postignuće ekipe ili osobe u igri ili takmičenju,n
ENG30-03236735-n,0.0016999691601098377,0.001889392721206029,haljina,jednodelna odeća za žene; ima suknju i bluzu,n
ENG30-07956721-n,0.0020339812052947437,0.0024319167149764453,"špil,komplet,špil karata",komplet od 52 karte,n
ENG30-03704210-n,0.0016541241544452134,0.0019535331863131944,"magazin,časopis",broširana periodična publikacija kao fizički predmet,n
ENG30-05221895-n,0.0018837816614603042,0.0018902487654184341,"zona,područje,pojas",deo živog bića koji ima posebnu funkciju ili ga napaja data arterija ili nerv,n
ENG30-02728763-n,0.0031326021884279243,0.0023101772998170844,dodatak,deo koji se priključuje nečemu većem,n
ENG30-08265469-n,0.002246881395829625,0.002382586270821996,"pravna ekipa,pravni tim",ekipa koja učestvuje u pravnom postupku,n
ENG30-13281275-n,0.003334042440215512,0.0025225401027597627,redovna isplata,isplata koja se daje u redovnim razmacima,n
ENG30-06892775-n,0.001872319593477556,0.0021554416561606615,koncert,muzički događaj koji izvode svirači ili pevači koji ne uključuje pozorišno prikazivanje,n
ENG30-15204983-n,0.0032139981468750634,0.002575692005975405,"decenija,dekada,desetleće",period od 10 godina,n
ENG30-15167577-n,0.011883662159719144,0.7306838790729424,mrak,period neznanja ili zaostalosti,n
ENG30-00462116-n,0.0017677811945011612,0.0019089845979740616,runda,period igre u bejzbolu tokom kojeg svaka ekipa ima svoj red na palici,n
ENG30-15239579-n,0.002017159844573513,0.002486755038436428,"sezona,doba",period godine koji označavaju posebni događaji ili aktivnosti u nekom polju,n
ENG30-15269513-n,0.002204600796813949,0.0023842640973281704,"interval,vremenski interval",period vremena koji ograničavaju dva trenutka,n
ENG30-15273626-n,0.002132080311701756,0.002401865835116368,"dremež,san",period vremena koji se provede spavajući,n
ENG30-10320863-n,0.004036859529281678,0.0022374251058350225,ministar,osoba postavljena na visoko mesto u vladi,n
ENG30-09777012-n,0.003026741114118714,0.003260197606542725,"posrednik,mešetar",poslovni čovek koji kupuje ili prodaje za drugog u zamenu za proviziju.,n
ENG30-10271216-n,0.00474961751903713,0.003817773403779867,"stražar,osmatrač,motrilac",osoba zadužena da pazi da li se nešto zbiva,n
ENG30-09882007-n,0.002260695592879003,0.0023623811168658193,"biznismen,poslovni čovek",osoba uključena u trgovačke ili industrijske poslove,n
ENG30-10054657-n,0.0023578036592057927,0.0027429986760667546,poslodavac,osoba ili firma koja zapošljava radnike,n
ENG30-09629752-n,0.002809426324843045,0.003244912760733243,putnik,osoba koja menja mesto,n
ENG30-10103485-n,0.002031725849592547,0.002242636885130267,"stranac,neznanac,tuđinac",osoba koja dolazi iz strane zemlje,n
ENG30-10444194-n,0.0019634381042425986,0.002431841205210006,"pesnik,poeta,versifikator,stihotvorac",osoba koja piše stihove,n
ENG30-10541833-n,0.003230351489743377,0.0023675295531360163,građanska vlast,osoba koja ima nadležnost nad građanskim poslovima,n
ENG30-10547145-n,0.04002622448198068,0.002852744686524744,"svetac,svetitelj",osoba koja je umrla i proglašena za sveca procesom kanonizacije,n
ENG30-10388440-n,0.038523501195055765,0.002756482400042337,"gospodar,vlastelin",osoba koja ima opštu vlast nad drugima,n
ENG30-10476086-n,0.0023184340434099227,0.06938650421667347,"zatočenik,zarobljenik",osoba koja je zatvorena; posebno ratni zarobljenik,n
ENG30-09945905-n,0.04672619577138182,0.002614079672977887,drug,osoba koja je često u društvu druge,n
ENG30-09632274-n,0.002977974008584461,0.009536049555802784,"nestručnjak,laik",osoba kojoj nedostaje tehnička obuka,n
ENG30-10352299-n,0.0032523671980415614,0.00323098403172839,"sused,komšija",osoba koja živi (ili je smeštena) blizu druge,n
ENG30-09622302-n,0.6065186468761237,0.009058108727243663,"ljubavnik,ljubavnica",osoba koja voli ili je voljena,n
ENG30-10284064-n,0.0040063886629075895,0.003007683037373532,tvorac,osoba koja pravi stvari,n
ENG30-09625401-n,0.016294866749824166,0.0028470307083736657,"podanik,državljanin",osoba koja duguje pokornost toj naciji,n
ENG30-09615807-n,0.01748252081497803,0.002759055968367008,"egzaktni naučnik,inženjer,tehnolog",osoba koja koristi naučno znanje da reši praktične probleme,n
ENG30-10042845-n,0.1950894967306036,0.18677210068587247,"ekscentrik,osobenjak",osoba sa neobičnom ili čudnom ličnošću,n
ENG30-10379620-n,0.0033164133737555446,0.0024517585943213405,protivnik,Takmičar protiv koga se borite.,n
ENG30-10533013-n,0.007404545345030655,0.002550119557104935,"izazivač,suparnik,rival,konkurent","osoba, grupa, ekipa, firma itd. koja se nadmeće ili takmiči",n
ENG30-10640620-n,0.0021383374399635002,0.004482737130591552,"supružnik,partner,drug",nečiji bračni drug,n
ENG30-11480698-n,0.00206815207537403,0.0027266045862077704,"mehanički fenomen,mehanička pojava",fizička pojava povezana sa ravnotežom ili kretanjem predmeta,n
ENG30-11449002-n,0.0017338744151658148,0.0021852156865662664,"električni fenomen,električna pojava",fizička pojava koja uključuje elektricitet,n
ENG30-11490638-n,0.002150582357135278,0.0022689720828203974,"optički fenomen,optička pojava",fizički fenomen koji je povezan sa svetlom ili ga uključuje,n
ENG30-03925226-n,0.0018374904516065271,0.001983521831306234,"slajd,dijapozitiv,fotografija",slika osobe ili prizora u štampanom ili providnom obliku; snimljena kamerom na fotoosetljivom materijalu,n
ENG30-03897943-n,0.0021094925976612444,0.00212481099136852,"zakrpa,krpa",komad tkanine koji se koristi za ukras ili da zakrpi ili pokrije rupu,n
ENG30-02818832-n,0.0018656810274704227,0.0020760258188827763,"krevet,postelja",komad nameštaja koji služi za spavanje,n
ENG30-03179701-n,0.0017933987323486278,0.001895292872592158,radni sto,komad nameštaja sa površinom za pisanje i obično ladicama i drugim pregracima,n
ENG30-08633957-n,0.001872103205983855,0.0019894200480630175,luka,mesto (vazdušna ili morska) gde ljudi i roba mogu da uđu ili izađu iz zemlje,n
ENG30-03302487-n,0.0025579872272540882,0.0023672523639728382,berza,mesto za kupovinu i prodaju; otvoreno samo za članove,n
ENG30-04053218-n,0.0017781547693331845,0.0020851633934100278,"strelište,poligon",mesto za ispaljivanje (lansiranje ili navođenje) raznih vrsta projektila,n
ENG30-03455033-n,0.0017820703968922658,0.002166728971950249,"grob,raka","mesto za ukop leša (posebno ispod zemlje, označeno grobnim kamenom)",n
ENG30-05625879-n,0.006001624746153844,0.0021025869081716664,zamišljeno mesto,mesto za koje se tvrdi da postoji u verskim ili književnim spisima,n
ENG30-08639058-n,0.0019096104162041883,0.00206398644617245,"luka,pristanište",mesto gde brodovi mogu da ukrcavaju ili iskrcavaju tovar,n
ENG30-03177349-n,0.002181230213921914,0.0026722383764203883,spremište,mesto gde stvari mogu da se ostave na čuvanje,n
ENG30-08649345-n,0.0038235948964757682,0.0020357386752767326,strana,mesto unutar zone koje se identifikuje kao relativno u odnosu na centar,n
ENG30-13886371-n,0.001631420994017141,0.0018596918823456932,parabola,prosta krivulja koja se dobija presekom konusa okomito na bazu,n
ENG30-11553419-n,0.001893225878619731,0.0023708975018497114,"divljaka,divljakinja","biljka prvobitno uzgajana, ali sada divlja",n
ENG30-13121544-n,0.0020385872752459733,0.0021239709288867203,"vodena biljka,hidrofite","biljka koja delimično ili u celosti raste u vodi, bilo da je ukorenjena u blatu, kao lotus, ili da pluta bez korena, kao vodeni zumbul",n
ENG30-02777734-n,0.001750758388316953,0.0019331038978460668,"balkon,terasa",platforma koja je isturena iz zida zgrade i okružena balustradom ili ogradom ili zidom,n
ENG30-07520112-n,0.08827661098847273,0.5315744590939033,"drhtaj,treptaj,ushit",ugodan osećaj straha,n
ENG30-03417345-n,0.0016710906635859502,0.0020085125576594365,"vrt,bašta",komad zemlje gde se uzgajaju biljke,n
ENG30-08521816-n,0.0017638757329345722,0.002065370927369692,"centar,središte,sredina",tačka jednako udaljena od krajeva linije ili završetaka lika,n
ENG30-08520401-n,0.0017832873055194653,0.002340963263199214,nebeska tačka,tačka na nebu,n
ENG30-08494987-n,0.001806765501252805,0.00202555925106207,"apeks,solarni apeks","tačka na zamišljenoj sferi naspram koje izgleda da se nebeska tela projektuju, a prema kojoj izgleda da se sunce pomera",n
ENG30-13873213-n,0.0016947926883457143,0.001962149322485729,presek,tačka ili skup tačaka zajedničkih za dve ili više geometrijskih konfiguracija,n
ENG30-03773035-n,0.0017257602512845693,0.0021471054852018057,"ogledalo,zrcalo",uglačana površina koja stvara slike odbijajući svetlo,n
ENG30-10243137-n,0.04446614493679846,0.0022171061213001053,dama,uljudno ime za bilo koju ženu,n
ENG30-08361329-n,0.002663642953916856,0.0025460131874526226,"demokratija,republika",politički sistem u kome vlada narod ili njegovi predstavnici,n
ENG30-08050385-n,0.0019605201992520804,0.002615023902369451,političko telo,politički organizovana celina,n
ENG30-13883885-n,0.0017272048133607498,0.0020671301025148026,poliedar,telo omeđeno poligonima,n
ENG30-13914837-n,0.0016105966888186884,0.0018633054815051509,piramida,poliedar sa poligonom u osnovi i trougaonim stranama sa zajedniÄkim vrhom,n
ENG30-03964495-n,0.001928650545794497,0.002152644800860415,ogradica,prenosiva ograda u kojoj se mogu ostaviti bebe da se igraju,n
ENG30-08584449-n,0.007055415440261115,0.00321672730511402,skrovište,mesto pogodno da nešto sakrije (kao osobu),n
ENG30-04411264-n,0.0017554643669566161,0.0020483615913828856,šator,prenosivi zaklon (obično od platna razapetog preko kolaca i pričvršćenog za zemlju pomoću užadi i klinova),n
ENG30-13252973-n,0.002162085708469874,0.007668660816044337,preneseno vlasništvo,posed čije vlasništvo se promeni ili istekne,n
ENG30-03113152-n,0.03787278682399098,0.0025279030244380607,"šminka,kozmetika",sredstvo napravljeno da ulepša telo,n
ENG30-03040587-n,0.0021636917732079652,0.00229352559068996,"sredstvo za čišćenje,čistač",preparat koji se koristi za čišćenje nečega,n
ENG30-13599348-n,0.005796858184844211,0.003146060817748264,kvota,propisani broj,n
ENG30-05926676-n,0.002025156223576019,0.002164824807445953,"predstava,unutrašnja predstava,unutarnja predstava,mentalna predstava",predstava u umu u obliku ideje ili slike,n
ENG30-13937284-n,0.0022233217356895096,0.012300991952249873,"zatvor,tamnica",situacija nalik na zatvor; mesto prividnog zatočeništva,n
ENG30-13497135-n,0.007809163559691967,0.0030081286323238032,"povećanje,uvećanje,rast",proces povećavanja,n
ENG30-13458571-n,0.005417021922575316,0.005932512692915282,umanjenje,proces umanjivanja,n
ENG30-13465530-n,0.0016936890149263917,0.0020472190642504273,difuzija,proces mešanja molekula kao rezultat slučajnog toplotnog uzbuđivanja,n
ENG30-00796767-n,0.04640129155914963,0.003058775732924346,"čedo,luče",projekat od ličnog interesa za nekoga,n
ENG30-05849789-n,0.0965580747685264,0.003585170324785558,obeležje,istaknuti aspekat nečega,n
ENG30-05044528-n,0.012641926290713812,0.002305452706538702,vremensko svojstvo,svojstvo vezano za vreme,n
ENG30-08310949-n,0.002493857849700909,0.0020539606700973323,"veće,savet",Telo koje služi u administrativnom svojstvu.,n
ENG30-03546766-n,0.0016955396242082088,0.0020206978626191585,kućište,zaštitna obloga za mehanički deo,n
ENG30-01168369-n,0.002842261026193782,0.004502757022669002,neposredna akcija,protestna akcija radničkih i manjinskih grupa u cilju ispunjenja zahteva,n
ENG30-14392318-n,0.05912560448355375,0.059270309659907205,megalomanija,psihičko stanje koje karakterišu iluzije o veličini,n
ENG30-03993703-n,0.001742460474574159,0.0037082365604277356,prihvatilište za pse,javno sklonište za pse lutalice ili neregistrovane pse,n
ENG30-09769636-n,0.019239258241400492,0.003477525186285746,sudija,osoba koja prosuđuje,n
ENG30-10225219-n,0.003234845784459317,0.002325278905186856,"sudija,magistrat",javni službenik ovlašćen da odlučuje o pitanjima koja se iznose pred sud,n
ENG30-05861067-n,0.0019712711282551254,0.0023007209010899032,"iznos,suma,zbir",količina dobijena sabiranjem,n
ENG30-13740168-n,0.04076072349851856,0.07894527688329944,"ništa,nula,ič,ništica,ništavilo,tričarija",količina bez ikakve važnosti,n
ENG30-07464083-n,0.001724721626342074,0.001964272693694369,štafeta,trka između timova; svaki član trči ili pliva deo staze,n
ENG30-07460104-n,0.0018182662009005313,0.0021801707028155093,"trka,utrka",takmičenje u trkanju po zemlji,n
ENG30-06514093-n,0.0020152862765057122,0.0026799972750408685,"hronika,letopis,istorija",zabeleška ili pripovedni opis prošlih događaja,n
ENG30-08642145-n,0.001613313692109486,0.0019141681366132701,blok,pravougaona zona u gradu okružena ulicama koja obično sadrži nekoliko zgrada,n
ENG30-07954014-n,0.005512528292684671,0.0020519273205090727,blok,broj ili količina sa kojom se postupa kao sa jedinicom,n
ENG30-15239292-n,0.021651508626019833,0.0022971503105519986,praznični period,određeno vreme obeleženo velikim praznicima,n
ENG30-01225997-n,0.027904305366867277,0.30528101673542807,"korpa,leđa",odbijanje da prepoznate nekoga koga znate,n
ENG30-08653474-n,0.0016722355821965351,0.06880689904483539,vakuum,zona lišena materije,n
ENG30-13783581-n,0.0025608127075429366,0.0027924512583012984,matematička relacija,odnos između matematičkih izraza (kao jednakost ili nejednakost),n
ENG30-13841213-n,0.05190787273931097,0.0036785509018857354,"recipročnost,reciprocitet,uzajamnost",odnos uzajamne zavisnosti ili delovanja ili uticaja,n
