X,Predicted,Real
okomit galerija sa sedište za gledalac ( kao u operacioni sala ili pozorište ) ,1,0
"intenzivno učiti , kao pre ispit ",1,0
gaziran pića sa ukus koren sarsaparile ili sa ulje breza ili lovor ,1,0
mehanizam odbrana koji se sastojati u usredsređenost osoba isključivo na intelektualan aspekt problem da biti se blokirati emicionalni stres I konflikt ,1,0
ptica kreštalica južnoafrički i južnoazijskih predeo ,1,0
jednodelna odeća za žena ; imati suknja i bluza ,1,0
"mitski grčki junak iz Ilijada ; istaknut grčki ratnik kod osade Troja ; kada jesam biti beba njegov majka jesam pokušati da ga učiniti besmrtan tako stxo ga jesam okupati u magičan reka ali jesam peta za koji ga jesam Prita držati ostati ranjiv - otud "" Ahilov peta "" ",1,0
"onaj koji uživati ili pokazivati radost , zadovoljstvo ili srešu . ",1,0
"isečen jastog pomešati sa Mornej sos , vratiti u ljuštura , prekriti rendanim sir i zapeći ",1,0
nosni glas pri čiji artikulacija dolaziti do suženje zadnji delo usna duplja te vazdušan struja jedan delo prolaziti kroz nosni šupljina ,1,0
izložiti svezati ili hladan vazduh ,1,0
osobina onaj što jesam permeabilno ( npr . u proces osmoza ) ,1,0
šnicla pohovan prezla i jaje ,1,0
organizovan suprotstavljanje vlast ; sukob u koji jedan strana žeti da oteti kontrola od drugi . ,1,0
uzak depresija ( na primer na zemlja ili između okeanski talas ili na dan okean ) ,1,0
popraviti ili snabdeti zakrpa . ,1,0
broj predstaviti u notacija sa fiksni zarez . ,1,0
Narkotičko sredstvo koji sadržati opijum ili derivat opijum . ,1,0
alga čiji jesam hlorofil maskirati smeđ i žut pigment ,1,0
sudski nalog ( varant ) koji se nalagati policija da izvršiti naznačen radnja ,1,0
posetilac koji domaćin iskazivati gostoprimstvo . ,1,0
"Ljiljak dug uši , izlaziti u lov dockan uveče . ",1,0
velik i impozantan kuća . ,1,0
izviti zajedno ili isprepletati u zbunjujući masa ,1,0
mišljenje koji se stvarati prosuđivati nešto ,1,0
struktura ili objekt koji sprečavati slobodan kretanje . ,1,0
imati koriti u nešto . ,1,0
dati kao poklon . ,1,0
osoba koji putovati u svemirski brod ,1,0
jarebica . ,1,0
sigurno namestiti ili postaviti ,1,0
Događaj kada se istovremeno dešavati dva ili više stvar . ,1,0
grupa parazitski bakterija koji živa u zglavkar ( krpelj i grinja ) i koji moći da izazvati bolest ako se preneti na ljudi ,1,0
zatvoren prolaz na koji se sob obično otvarati ,1,0
čin izražavanje neodobravanje ( naročito sam sebe ) ,1,0
tanak pileći šnicla punjen sir i šunka i potom kratko dinstati ,1,0
Drzava na severnoamerički kontinent . ,1,0
novac koji se ulagati uz očekivan profit . ,1,0
čin uvođenje u svešteni čin ,1,0
hirurški intervencija na oka ,1,0
trakast testenina ,1,0
( genetika ) proces određivanje položaj gen na hromozom ,1,0
slaganje u broj između reč koji pripadati isti gramatički konstrukcija ( n . pr . između pridev i imenica koji isti modifikovati ) ,1,0
sjediniti se u celina ili postati deo celina . ,1,0
menjati fizički izgled . ,1,0
"zaslađen kaša napraviti od tapioke , brašno ili ovsene kaša , kuvati kratko u mleko ili voditi ",1,0
uspravan struktura koji deliti ili odeljivati ,1,0
napraviti nešto od početak . ,1,0
nešto ponoviti iyraditi unositi izmena ,1,0
tamnosiv oblak koji donositi kihati ,1,0
smestiti u datoteka ,1,0
koji jesam povezati sa akademski institucija ili sa akademija ,1,0
točak oko koji jesam postaviti štapmarski karakter koji ostavljati otisak na papir ,1,0
član podklasa Infusoria ,1,0
ustinjena i želatinirana usitnjen svinjetina ,1,0
proizvoditi zvuk lomljenje . ,1,0
jedrenjak sa dva jarbol ,1,0
boginja neslopge i razdor ; sestra Aresova ,1,0
"analiza sav aspekt projekt , zajedno sa način za prikupljanje podatak o rad njegov delovati ",1,0
Određena ličnost osoba koji se smatrati stalan entitet . ,1,0
brzo se i nasilno kretati ,1,0
osoba koji imati sposobnost da predviđati budućnost ,1,0
ograničiti na ekskluzivan grupa ,1,0
promena forma reč ( često putem dodavanje sufiks ) koji se označavati promena u njen gramatički funkcija ,1,0
Žene kao klasa . ,1,0
svečan čin valdaočevog ustoličenje ,1,0
automatski pušak koji brzo ispaljivati metak ,1,0
( računarstvo ) direktorijum koji jesam izlistati u neki drugi direktorijum ,1,0
čin kažnjiv zakon ; obično se smatrati zao delo ,1,0
odlutati sa direktan putanja ili nasumično ,1,0
radnja u koji se prodavati ženski odeća i nakit . ,1,0
širok cesta ukrašen drveće ,1,0
Čin koji se prekidati ustanoviti stanje stvar ; posebno veza sa Engleska crkva . ,1,0
veoma jako nemački pšenični piva ,1,0
formalno predložiti ; na debata ili na skupštinski sastanak ,1,0
čin postizanje neki ciljati ili izvršenje neki naređenje ,1,0
vršiti pomazanje ili miropomazanje ( upražnjavati se pri religijski ceremonija blagosiljanje ) ,1,0
platforma podignuti iznad nivo okolina da biti se istaknuti osoba na ona ,1,0
distribucija stvar u klasa ili kategorija isti tip ,1,0
objaviti da jesam neki umreti osoba blagosiljati što jesam prvi korak ka njen proglašenje za svetac ,1,0
napraviti rezervacija za boravak ili prevoz ; rezervisati unapred . ,1,0
pripremljen hrana za ponet ,1,0
posedovanje kontrolisanje uticaj . ,1,0
deo vanjski polje sa desni strana hvatač . ,1,0
staviti na razmatranje ili diskusija . ,1,0
iseći kožica muški beba ili dečak ,1,0
akcija ili aktivnost koji jesam dodeliti ili se zahtevati od osoba ili grupa . ,1,0
"kontejner , obično sa poklopac . ",1,0
ugovor o prenos ličan svojina ,1,0
risevi ,1,0
krevetski pokrivač koji održavati toplota spavač ,1,0
cvetan aranžmen koji jesam napraviti od cveće povezan u krug ,1,0
flounders with both eyes on the right sida of the head ,1,0
postaviti ili ustanoviti naredba ili nalog . ,1,0
staviti neki u ruka ili na staranje . ,1,0
tri dete roditi zajedno iz jedan trudnoća ( u srpski nem naziv za jedan mladunac / dete iz ovaj trojka ) ,1,0
javan službenik ovlastiti da odlučivati o pitanje koji se iznositi pred sud ,1,0
izbaciti vazduh ,1,0
biljni vaš . ,1,0
biti ( nešto ) potpuno okupirati ,1,0
reći nešto unapred ; praviti pretpostavka o nećemu ,1,0
jela ili hrana koji moći biti brzo i lako pripremljen zagrevanje ili otapanje ,1,0
"značka koji se nositi na rukav i u oblik jesam slovo V , a označavati vojni čin i usluga ",1,0
"deo Atlantik koji ležati između Island , Škotska , Norveška i Grenlandskog morati ",1,0
amfiteatralan udubljenje na koji se formirati dolinski lednik . Dekametarskih do kilometarski veličina . ,1,0
o biološki izučavanje fiziologija ,1,0
Čin proveravanje ili potvrđivanje . ,1,0
razmak muzički ritam . ,1,0
raspravljati o uslov kakav dogovor ,1,0
Područje znanje ili interesovanje . ,1,0
muzej koji jesam čuti turistički atrakcija Pariz ,1,0
razdvojiti što jesam sastavljen . ,1,0
dva susedna slovo ( posebno dva slovo koji predstavljati jedan glas ) ,1,0
"dati novac , obično u zamena za roba ili usluga . ",1,0
potomak Arap koji jesam naseliti Palestina ,1,0
ukupan količina ,1,0
neki protozoa koji imati providan peharasto telo sa retraktilnom stabljika ,1,0
Kozmetički preparat koji ispuštati i širiti ugodan miris . ,1,0
govorni čin koji jasno pokazivati nešto . ,1,0
neki ko upravljati firma . ,1,0
izgradnja reč iz komponentni morfema koji zadržavati sav oblik i značenje u proces kombinovanje ,1,0
Raniji naziv za Čanophyta ,1,0
staviti ulog . ,1,0
konjski strkalj . ,1,0
metalan ili papirni medijum za razmena koji jesam u tekući upotreba . ,1,0
carić ,1,0
koji se odnositi na praktičan predmet koji jesam organizovati po naučni princip . ,1,0
"zakon definisati ( pravni ) status , položaj , stanje ",1,0
"Zadržati , ne podeliti ; o isplata . ",1,0
"po spoljašnjost ličiti na ovan ; koren rogoca jesam on širok i pokrivau skoro ceo čela ; imati gusto , dugačak i rutav runo . ",1,0
rana hrišćanski crkva konstruisan kao rimski basilika ; ili rimokatolički crkva ili katedrala koji imati odrediti privilegija . ,1,0
uređaj koji proizvoditi para ili gas ,1,0
"posebno označiti , istaknuti ",1,0
"Godišnja ili višegodišnji biljka sa više ili manje sočan stabljika ; široko rasprostraniti , nemati jesam samo u Južnoj Amerika , Australija i na Novom Zeland . ",1,0
koji jesam napraviti od kalaj ili sadržati kalaj ,1,0
tajmer koji moći da se pokrenuti i zaustaviti u tačno označiti vreme ,1,0
opkoliti jesam ćelijski membrana i u on se razlikovati jedro i citoplazma . u citoplazmi se nalaziti brojni organele i citoskelet . ,1,0
"grana geologija koji se baviti poreklo , sastav i struktura , kao i proces raspadanje magmatski , metamorfnih i sedimentnih stena . ",1,0
"niz popadao očica ( mašna ) , obično na čarapa . ",1,0
olovka napraviti od ptičiji pero ,1,0
Žižak ,1,0
smatrati da jesam u određenom stanje ili na određenom mesto ,1,0
napraviti litograskim postupak ,1,0
mesto na koji se prizauju film ,1,0
ispitivanje alternativan pretpostavka . ,1,0
akt koji činiti da prethodan akt ostati bez učinak ( kao da jesam ni učiniti ) ,1,0
profesionalan izvođač koji pričati šale i izvoditi komičan komad . ,1,0
duhovan tekst sav hrišćanski religija ,1,0
"hemijski element srodan sumpor i selen , srebrnastobeo , metalan sjaj , krt , slab provodnik elektricitet ; upotrebljavati se u fotografija . , keramika , medicina ",1,0
poetski izraz za obala ( kao oblast koji periodičan pokrivati i otkrivati plima ) ,1,0
započeti događaj koji jesam implicirati i ograničiti priroda ili inherentan funkcija direktan objekt ,1,0
izraziti hvala za nešto ,1,0
koji nastajati unutar telo ,1,0
stanje konflikt između osoba . ,1,0
kratak prodoran buk ,1,0
računarski program koji raščlanjivati kod u funkcionalan komponenta ,1,0
"u računarstvo , registar koji imati ugrađen sabirač koji dodavati ulazni broj an sadržaj akumulator ",1,0
sistem koji se sastojati od delovati motor kroz koji se ispuštati zapaljen gas ili para ,1,0
Pokušaj da se nešto dobiti . ,1,0
sintagma koji moći da funkcionisati kao subjekt ili objekt glagol ,1,0
biljojed ljiljak ,1,0
tkivo koji se neki mekušac prihvatati za stena . ,1,0
osobina koji jesam u veza sa funkcionisanje telo . ,1,0
neki od raznovrstan velik muva koji napad stoka . ,1,0
kolonija zec ,1,0
koji se ticati seoski stvar ,1,0
formalno se upisati ; kao učesnik ili član . ,1,0
ponuditi tumačenje ili objašnjenje šta ,1,0
"postati rastavljen , nepovezan . ",1,0
obuhvatati sabljarka . ,1,0
"osoba koji profesionalan ( za zarada ) pisati knjiga , priča i sl . ",1,0
svinjski ili goveđi kobasica ( ili tanak kriška ovaj kobasica ) ,1,0
"Muško goveče , obično uškopiti , upotrebljavati se kao tegleći životinja . ",1,0
"u boks , udarac pesnica ",1,0
koji činiti živahan i veseo ,1,0
videti ili posmatrati ,1,0
osoba koji jesam roditi na neki određenom mesto ; osoba koji jesam taj mesto zavičaj . ,1,0
Učiniti jednostavan ili lak ili on smanjiti kompleksnost ili domet . ,1,0
mali kopnen jednakonožac sa ispupčen segmentiran telo koji moći da se sklupčati u loptica ,1,0
"grana matematika koji se baviti granični vrendostima , izvod i integral funkcija ",1,0
pauk ; škorpion ,1,0
zauzimati određenu pozicija ili prostor ; biti negde . ,1,0
udaljiti se jedan od drugi . ,1,0
jedan od više brz afrički konj sa crno-belim pruga . ,1,0
dovesti do zaključak ili dovesti do uspešan razrešenje ,1,0
Tražiti nešto što vi pripadati ili jesam vaš vlasništvo ; tvrditi da jesam taj vaš prava . ,1,0
stvarati muzički delo ,1,0
napad koji se sastojati od lažan i zlonameran publikacija koji jesam odštampati da biti se živ osoba oklevetati ,1,0
ostvarenje ciljati ,1,0
dolazak ili povratak kuća . ,1,0
Proći pored nešto . ,1,0
poljoprivredni alat koji imati jedan ili više težak sečivo kako biti razdrobiti zemljište i izbrazdati ga pre setva ,1,0
teren na koji se igrati tenis ,1,0
ispirati usta i grlo tečnost za ispiranje ,1,0
koji se dešavati ili se nalaziti unutar neki igranica ili neki površiti . ,1,0
izjasniti se protiv izvršenje nešto . ,1,0
stanje duh u koji jesam nešto preokupirati . ,1,0
leptir čiji gusenica presti čahura pomoću žlezda u usni duplja . ,1,0
"Lišiti se , okaniti se šta , odbaciti . ",1,0
"red sisara koji imati malo zub ili ona uopšte nemati : mravojed , lenjivac . ",1,0
izvesti bez priprema . ,1,0
zgrada koji zaposedati klub . ,1,0
sto za pisanje ( obično sa iskošen gornji strana ) . ,1,0
lista jela koji jesam u restoran na raspolaganje . ,1,0
deo novina koji izveštavati o sport ,1,0
zabraniti zakon ili zvanično usvojen pravilo ,1,0
osnovni saznajni proces u koji nešto počinjati da predstavljati nešto drugi ,1,0
remenjarka ,1,0
biti koji štapičasta baterija ,1,0
grupa picornavirusa koji inficirati gastrointestinalni trakt a moći se proširiti i na drugi deo ( naročito nervni sistem ) ,1,0
organiyacija koji obavljati javan prevoz putnik ,1,0
organizacija vojni kopnen snaga . ,1,0
posoliti i glazirati kreker uglavnom u oblik olabavljen čvor . ,1,0
velik pingvin s Antarktik ,1,0
Luk na kaspijski mora koji jesam prestonica Azerbejdžanai značajan centar naftni industrija . ,1,0
"biti koji prostorni atribut , posebno onako kako jesam definisati skica . ",1,0
majmun iz nov svet : kapucin ; douroucouli ; howler monkey ; saki ; spider monkey ; squirrel monkey ; titi ; uakari ; woolly monkey ; marmoset ; tamarin ,1,0
tanko iskriviti parac staklo ili plastika koji jesam izraditi da pasuje preko oka a služiti za korekcija vida ,1,0
mali tanak hrskav kolač ili keks . ,1,0
koji posedovati identičan alele na odgovarajući ( istovetan ) mesto na hromozom ,1,0
postupak podizanje čin ili položaj ,1,0
staviti u međusoban odnos ,1,0
"complicated in structure ; consisting of interconnected parts ; "" a complex set of variations based on a simple folk melody "" ; "" a complex mass of diverse laws and customs "" ",1,0
specijalista za gerontologija . ,1,0
tabela ili matrica sav veličina i akcija koji za svaki od ona trebati da se preduzeti ,1,0
novina mali format ( 400x300 mm ) ,1,0
grupa papavovirusa koji jesam povezati sa genitalni ili oralan karcinom kao i grupa papavovirusa koji izazivati benigan genitalni tumor ,1,0
sumnjati ili izražavati sumnjičav spekulacija . ,1,0
knjiga sa prazan strana za pravljenje zabeleška ,1,0
naki od gljiva iz pododeljak Basidiomycota koji činiti klobuk na kraj drška koji rasti iz podzeman micelijuma ,1,0
Britanija ,1,0
"uzrokovati da šta krenuti u određenom pravac vršenje sila , fizički ili u apstraktan smisao ",1,0
koji imati četiri jednak strana i četiri prava ugao ,1,0
imati dva lice ; klasifikacija u dva suprotstavljen delo ili podklasa ,1,0
mesto za kupovina i prodaja ; otvoreno samo za član ,1,0
osoba koji proizvoditi prehrambeni proizvod . ,1,0
ispuniti ili okarakterisati veselje ,1,0
pomeriti s upotreba sila . ,1,0
prijatno i površno uzbuđivati ,1,0
sok od ananas ; obično jesam flaširati ili u konzerva ,1,0
negativno naelektrisati jon ,1,0
odrasti muški osoba ( nasuprot žena ) . ,1,0
sat koji se nositi na zglob ruka ,1,0
obožavanje sunce ,1,0
zmija otrovnica pepeljast siv boja . ,1,0
izjava usmeriti na buđenje poverenje . ,1,0
vidljiv suspenzija u vazduh čestica neki supstanca . ,1,0
biti šta što jesam opšte prihvaćen kao standard vrednost ili mera bogatstvo u određenoj zemlja ili region . ,1,0
električni fen koji se držati u ruka a služiti za sušenje kosa i stiliozvanje frizura ,1,0
ostati isti ; zadržati se u izvestan stanje . ,1,0
"bombona koji u sredina imati fondan , voće ili koštunjav voće i preliti jesam čokolada ",1,0
nauka o mentalan život . ,1,0
a fungus of the family Hydnaceae ,1,0
uključivanje preuzimanje ,1,0
"Pet seksualan i socijalan faza u razvoj ličnost koji se javljati tokom adolescencija , interes se fokusirati na seksualan aktivnost . libido se ponovno pokretati i manifestovati se kao sklonost prema suprotan spol . kada čovek usmeriti pažnja prema jedan osoba za koji se opredeliti , prema Fojdu , tada jesam postignuti sav pun razvoj . ",1,0
koji inavodi na divljenje ili odobravanje ,1,0
Kružna izbočina koji štrčati iz frune šešir . ,1,0
"slabo , vodenast pića ",1,0
proizvoditi lagati ritmički udarac po površina . ,1,0
davati ili primenjivati ; o lek . ,1,0
Čin tečenje ; stalan napredak . ,1,0
dug depresija strm ivica na dan okean ,1,0
Najgvirc ,1,0
Spremište za roba . ,1,0
Piće koji se dobijati pasiranje i ceđenje voće . ,1,0
leđa i bok svinja usoliti i sušiti ili dimiti ; obično tanko seći i pržiti ,1,0
velik pljosnatica u SAD-u ,1,0
farma vinov loz gde se proizvoditi grožđe ,1,0
dobričica ,1,0
ratni brod koji delovati na površina voda ,1,0
Oštar prolazan talas u normalan električni stanje ( ili niz takav prolazan ) ( elektronika ) . ,1,0
pojačati električni struja tako što deo izlazni snaga delovati na ulazni kola ,1,0
"sfinkter koji okruživati anus , čmar . ",1,0
"ženka neki voden životinja , na primer , oktopod ili jastog ",1,0
izgled koji predočavati lice osoba . ,1,0
berzanski i brokerski biznis ; naplaćivanje naknada za posredovanje između kupac i prodavac ,1,0
Sem raxzi . ,1,0
napraviti manje ili više otvoren aluzija na nešto ,1,0
vremenski period u koji nešto ( kao mašina ili fabrika ) ne raditi ( posebno kao rezultat nefunkcionisanje ) ,1,0
"Vina koji se zagrevati sa šećer , začin a često isa plodov citrusa . ",1,0
književan stil moderan grčki koji imati obeležje pozajmiti iz koine ,1,0
tanak ploča ili sloj neki tkivo ,1,0
Kolač u čiji sastav ne ulaziti žumance . ,1,0
Oružje za masovan uništavanje čiji eksplozivan snaga poticati od nuklearni reakcija . ,1,0
svući ( tuđ ili svoj ) odjeću ,1,0
"uklanjanje prepreka , ograničenje . ",1,0
neki ko skupljati i izučavati poštanski marka ,1,0
oglasiti se putem vazduh proteran kroz cev ,1,0
"smrtan nagon terati ljudi da se upuštati u rizičan i destruktivan situacija i čin koji biti moći voditi do vlastit smrt , nesvestan težnja za umiranje . ",1,0
osoba koji jesam uključiti u industrijski komercijalan posao ,1,0
"mek , vlažan deo voćka . ",1,0
galeb ; ? terns ; ? jaegers ; ? skimmers ,1,0
reč koji imati sopstven leksički značenje ,1,0
posebno prostorno uređenje ,1,0
"koji jesam u sklad sa fiksiran redosled , procedura ili princip . ",1,0
osobina neprijatelj ili onaj ko jesam spremati za borba ,1,0
"amid ugljeni kiselina , azotni proizvod razlaganje belančevina u organizam ( CO ( NH2 ) @card@ ) ",1,0
Majušni komadić nešto . ,1,0
limen muzički instrument koji imati briljantan ton ; imati uzak truba i zvono ; svirati se uz pomoć ventil . ,1,0
Prostorna relacija između nešto i tok kretanje ili pokazivanje . ,1,0
"promeniti nečiji pozicija ili lokacija , iz poslovan , pravni , prosvetni ili vojni razlog ",1,0
Nešto što se posedovati ; biti koji opipljiv svojina koji neki posedovati . ,1,0
neki ko na atraktivan način uređivati pejzaž i bašta . ,1,0
o streptokokama ili koji se odnositi na streptokok ili jesam izazivan streptokokama ,1,0
dugačak crkven odežda bez rukav koji sveštenik nositi preko misne košulja ,1,0
prestonica Moldavija . ,1,0
osoba ili firma koji zapošljavati radnik ,1,0
puder dobijen mlevenje pržnih zrno kakao pri šta jesam velik deo masnoća odstraniti . ,1,0
Rasprostranjenja nizak jednogodišnji korovska biljka čiji cvetan krunica ličiti na zvezda . ,1,0
onaj koji jesam nalik na blizanac ,1,0
organizacija čiji jesam cilj pribavljanje politički moć . ,1,0
povezivanje simbol u niz jedan za drugi ,1,0
"osoba koji donositi , menjati ili odbijati zakon . ",1,0
"planirati tajno , obično nešto nezakonit . ",1,0
Naučnik koji se baviti fizika . ,1,0
reprezentativan oblik ili obrazac ,1,0
"važan bitak u torku rat za španski nasleđe , snaga Velika alijansa jesam odneti pobeda nad Francuski @ord@ ",1,0
dati oblik ili forma nešto . ,1,0
posuđe za kuvanje ,1,0
kitov zuban imati kupast zub koji u starosta ispadati i en zamenjivati se nov . ,1,0
proces u koji se primenjivati psihoanalitički teorija . ,1,0
biti pustiti ili postati poznat ( u kontekst vesta ) ,1,0
"Držati ; o teorija , misao ili osećanje . ",1,0
"stanje ravnoteža masa , blok Zemljine kor , u odnos na potkorne fluidalne masa po koji pluta ",1,0
"porasti u veličina , obim ili količina . ",1,0
otvoren prostor na vrh kuća tik ispod krov ; ,1,0
obavljati neki praksa ; o posao i profesija . ,1,0
naučni istraživanje pećina ,1,0
čin sponzorisanje šta ( biti zvanično biti finansijski ) ,1,0
jagnjeći odrezak ,1,0
Čin promena smerati koji nešto ići . ,1,0
ravan tvorevina koji se relativno tanak u odnos na širina i dužina . ,1,0
Razni predmet potreban za određenu operacija ili sport itd . ,1,0
mehanički sistem u zgrada koji obezbeđivati svež vazduh ,1,0
smanjenje cena namenjen poboljšanje platni balans ,1,0
sagoreti uz pomoć nagrizajući sredstvo . ,1,0
u grčki mitologija personifikacija smrt ; Njuktin sin ,1,0
Oosba koji se profesionalno baviti analiza i interpretacija umetnički delo . ,1,0
jedan od dvanaest karta iz špil na čiji jesam lice slika . ,1,0
"prekinuti sa neki radnja , na primer ",1,0
plavičast proziran magnetan tečnost koji se dobijati sabijanje gasovit kiseonik ,1,0
jedan od koncept koji se porediti ili povezivati u logički propozicija ,1,0
doktrina koji prihvatati sledbenik Enka filozofija ,1,0
posuda u koji se odlalje smeća ,1,0
Čin upotreba mač ( ili drugi oružje ) poletan i spretno . ,1,0
"pozdravljati na neki propisan način ( titula , ime ) ",1,0
endoskopski metoda ispitivanje organ u mali karlica kod žena ,1,0
"pitanje na koji se moći odgovoriti sa "" da "" ili sa "" ne "" ",1,0
"koji jesam ništa ispuniti , čiji jesam unutrašnjost prazan ",1,0
organ koji sadržati erektilna tkivo . ,1,0
proces svestan biće u koji nervni sistem trajno ili privremeno čuvati odrediti podatak ; moći biti takav da biti taj podatak moći kasnije ponovo proizvesti ( reprodukcija ) ili takav da se podatak ne moći reprodukovati nego samo prepoznati pri ponovan susret s ona ( rekognicija ) ,1,0
"osoba koji uzimati učešće u oružnaoj pobuna protiv vlast , posebno u uverenje da hteti popraviti društvo ",1,0
pupavac . ,1,0
proces koji jesam obuhvatiti ljudski biće ,1,0
drevan kraljevstvo u južnoj Mesopotamija ,1,0
stvoriti od reč ,1,0
zagovornik internacionalizam ,1,0
sok od grejpfrut ,1,0
gaziran pića sa voćin sirup i malo fosforni kiselina ,1,0
gajiti nežan osećanje prema neki . ,1,0
osećanje prijateljstvo i uvažavanje ,1,0
zauzeti teritorija osvajanje . ,1,0
most čiji konstrukcija držati lanac na oba kraj most ,1,0
"poziv na sud koji se nalagati prisustvo optužen , ( obično po privatan tužba ) ; nepojavljivanje optužen rezultirati donošenje presuda zbog izostanak ( na šteta optužen ) ",1,0
nešto što izazivati osećanje čuđenje ,1,0
"o vlada i vladin službenik , onaj ko imati položaj ( ko jesam na dužnost ) imati vlast . ",1,0
raketa koji se navoditi u prvi delo put za zatim slobodno padati kako se približavati cilj ,1,0
"velik , manje-više primitivan glodar : veverica , mrmot , dabar , ird . ",1,0
nameran čin oduzimanje ,1,0
kafarski bivo ,1,0
autonoman oblast na jugozapad Kina ( oblast Himalaji ) ,1,0
telo mrtav životinja ili osoba . ,1,0
koji pripadati arhiepiskopija ili jesam u veza sa ona ,1,0
biti blizu ili se približavati ,1,0
Geološka svojstvo zemlja . ,1,0
razmisliti duboko o neki tema . ,1,0
Nešto što povezivati . ,1,0
karta za igranje koji imati na lice simbol detelina . ,1,0
"ući u ( voz , autobus , brod , letelica itd ) ",1,0
izvršenje smrtan kazna nad osuđen lice ,1,0
ugalj srednjekalorične vrednost pogodan za primena kao energetski gorivo ,1,0
pravni dokument u koji se izlagati čovekov želja u pogled raspodela njegov svojina kada umreti ,1,0
čovek koji učestvovati u igra na sreća i u taj ulagati novac ,1,0
"ime proizaći iz ime osoba ( stvaran ili imaginaran ) , kao što jesam ime grad Aleksandrija proizići iz ime njegov osnivač Aleksandra Velikog ",1,0
postaviti vojska ili oružje u borben formacija . ,1,0
prostorija ili skup prostorija koji obuhvatati jedan nivo višespratnica ,1,0
Čin otkrivanje nešto . ,1,0
pisan dokument koji čuvati znanje o činjenica ili događaj . ,1,0
provrteti rupa u nešto ,1,0
protok elektricitet kroz provodnik ,1,0
otvor koji dozvoljavati prolaz tečnost ili žito . ,1,0
grana molekularan biologija koji proučavati korišćenje mikroorganizam za obavljanje specifičan industrijski proces ,1,0
"Čempres , smreka i kedar . ",1,0
"čin obrezivanje jesam jevrejski i muslimanski obred , koji se izvoditi na muškarac osmi dan po rođenje ",1,0
neki od raznovrstan dnevni ptica grabljivica koji imati gol glava i slab kanđe a hraniti se uglavnom crkotina . ,1,0
struktura koji nalikovati kesiti kod životinja ,1,0
medicinski doza u forma kuglica ili disko ,1,0
sendvič sa tanko sečen piletina ,1,0
staviti ili održati u ravnoteža ,1,0
sredstvo ili naprava čiji jesam zadatak da sprečiti začetak ,1,0
Draguxar koji proizvoditi nakit od zlato . ,1,0
forsirati u određenom smer ,1,0
pisac pamflet ( obično zauzimati stav pristaša po javan pitanje ) ,1,0
parazit zglavkar i riba koji napad i uništavati ćelija domaćin ,1,0
srazmerno velik neuroglijalna ćelija ,1,0
svaki politički usmerenje koji se zalagati za kompromis u cilkju izbegavanje konflikt ,1,0
"sračunat upotreba nasilje ( ili pretnja nasilje ) protiv civil kako biti se postignuti cilj koji jesam politički ili verski ili ideološki priroda - taj se radi zastrašivanje , prinuda ili ucena ",1,0
tezga na koji se moći dobiti hrana ili pića ,1,0
lay eggs ,1,0
omiljen izreka kakav sekta ili politički grupa ,1,0
Održavati rastojanje . ,1,0
familija cvetnica-dikotiledona koji se smatrati primitivan od ? angiospermi . ,1,0
"u pojedini deo ravno , crvenkasto-narandžast kineski citrus koji se lako ljuštiti ",1,0
pantalone koji se završavati iznad koleno ,1,0
neki od mnogobrojnik korenski biljka uglavnom iz severni Amerika koji proizvoditi veoma alregogeni polen koji izazivati groznica i astma . ,1,0
polica za držanje knjiga ,1,0
osoba koji uzgajati ili čuvati ovca . ,1,0
ustavan monarhija u mali enklava na francuski rivijera . ,1,0
"vertikalan građevinski element , kao stub . ",1,0
proliti tečnost po nešto ,1,0
prostirati se preko povrĹĄine neÄega ; i u vremenski znaÄenju ,1,0
protozoa sa jajolik omotač sa cementiran peskovit zrno ,1,0
jedan posluženje neki napitak . ,1,0
iznenadan promena vlast obično uz upotreba sila ,1,0
Društveni čin okupljanje u određenu svrha ,1,0
velik drvo čiji medonosan cvet imati intenzivan miris ,1,0
sekret endokrin žlezda koji se prenositi preko krv do tkivo na koji proizvoditi poseban efekt . ,1,0
evroazijski liska . ,1,0
prostran zemljoposed ( posebno u unutrašnjost ) ,1,0
transkribovati šta Brajevim pisma ,1,0
čin nasilan oduzimanje imevine od vlasnik ,1,0
a teleost fish with fins that ar supported by sharp inflexible rays ,1,0
balon za putovanje kroz vazduh u korpa obešen ispod velik vreća zagrejan vazduh ,1,0
umetnik koji jesam privržen ekspresionizam . ,1,0
pojam nešto što jesam savršeno ; nešto do šta se neki nada da hteti stignuti . ,1,0
strofa sastaviti od dva uzastopan stih ; obično rimovan ,1,0
simbol sramota i nečasti . ,1,0
sprovesti kazna nad neki ,1,0
veće dubok kašika koji se jesti sup i tečan hrana ,1,0
"Tražiti zakonski , o zahtev i dugovanje ",1,0
dokument koji moći da služiti koji legalan dokaz neki transakcija . ,1,0
volujac ,1,0
brz i užurban gungula ,1,0
kit sa kljuna ,1,0
zaseban 3-dimenzionalni obajekat koji imati masa i razlikovati se od drugi objekt . ,1,0
velik fagocit ; neki jesam fiksirati a drugi cirkulisati u krvni tok ( krv ) ,1,0
lirorepe i ? scrubbirds ,1,0
zatvoren figura u ravan ograničen prav linija ,1,0
polagan prolazak tečnost kroz neki filter ,1,0
politički teorija koji propagirati kolektivno vlasništvo u besklasan društvo ,1,0
koji motivisati briga za otklanjanje patnja drugi . ,1,0
